# BEAST v1.8.4
# Generated Wed Jun 21 15:28:58 BST 2017 [seed=1498055321828]
state	posterior	prior	likelihood	treeModel.rootHeight	kappa	frequencies1	frequencies2	frequencies3	frequencies4	clock.rate	meanRate	treeLikelihood	branchRates	transmission_rate	trans_LL	period_LL	Case27_infection_date	Case28_infection_date	Case29_infection_date	Case30_infection_date	Case37_infection_date	Case38_infection_date	Case40_infection_date	Case47_infection_date	Case52_infection_date	Case54_infection_date	Case55_infection_date	Case68_infection_date	Case81_infection_date	Case27_infectious_date	Case28_infectious_date	Case29_infectious_date	Case30_infectious_date	Case37_infectious_date	Case38_infectious_date	Case40_infectious_date	Case47_infectious_date	Case52_infectious_date	Case54_infectious_date	Case55_infectious_date	Case68_infectious_date	Case81_infectious_date	Case27_latent_period	Case28_latent_period	Case29_latent_period	Case30_latent_period	Case37_latent_period	Case38_latent_period	Case40_latent_period	Case47_latent_period	Case52_latent_period	Case54_latent_period	Case55_latent_period	Case68_latent_period	Case81_latent_period	Case27_infectious_period	Case28_infectious_period	Case29_infectious_period	Case30_infectious_period	Case37_infectious_period	Case38_infectious_period	Case40_infectious_period	Case47_infectious_period	Case52_infectious_period	Case54_infectious_period	Case55_infectious_period	Case68_infectious_period	Case81_infectious_period	Case27_infected_period	Case28_infected_period	Case29_infected_period	Case30_infected_period	Case37_infected_period	Case38_infected_period	Case40_infected_period	Case47_infected_period	Case52_infected_period	Case54_infected_period	Case55_infected_period	Case68_infected_period	Case81_infected_period	infectious_period.mean	infectious_period.median	infectious_period.var	infectious_period.stdev	latent_period.mean	latent_period.median	latent_period.var	latent_period.stdev	infected_period.mean	infected_period.median	infected_period.var	infected_period.stdev	Case27_ibp	Case28_ibp	Case29_ibp	Case30_ibp	Case37_ibp	Case38_ibp	Case40_ibp	Case47_ibp	Case52_ibp	Case54_ibp	Case55_ibp	Case68_ibp	Case81_ibp	coal_LL_0	coal_LL_1	coal_LL_2	coal_LL_3	coal_LL_4	coal_LL_5	coal_LL_6	coal_LL_7	coal_LL_8	coal_LL_9	coal_LL_10	coal_LL_11	coal_LL_12	total_coal_LL	inf1dist_LL	FirstInfectionTime	IndexCaseIndex	lat1.latPeriod	logistic.ratio	logistic.t50	logistic.growthRate
8600	-2122.389337840728	-270.84635313387287	-1851.542984706855	2594.9644971007733	1.932124452175507	0.10342624664235801	0.4121759652100183	0.3748561772553163	0.10954161089230745	1.0E-7	1.0E-7	-1851.542984706855	0.0	0.0012101804038953427	-98.64968140888143	-111.48601509887177	-89.65984469185034	-134.2715830270917	-210.62832580747727	-58.46274808948875	-15.582585473850934	-56.52240181681414	2.9959603637521397	160.64613345822926	358.80326588704594	301.0543231053485	30.18330470557793	458.0478948830511	130.8545830824342	-71.87911953643024	-116.49085787167161	-192.84760065205717	-40.682022934068655	2.198139681569163	-38.74167666139404	20.776685519172236	178.42685861364936	376.58399104246604	318.8350482607686	47.964029860998025	475.8286200384712	148.6353082378543	17.7807251554201	17.7807251554201	17.7807251554201	17.780725155420093	17.780725155420097	17.7807251554201	17.780725155420097	17.7807251554201	17.7807251554201	17.7807251554201	17.780725155420093	17.7807251554201	17.7807251554201	77.37911953643024	116.99085787167161	292.34760065205717	308.18202293406864	734.3018603184308	900.2416766613941	942.7233144808278	1066.0731413863507	1403.916008957534	1494.6649517392314	1790.535970139002	1653.6713799615288	2252.864691762146	95.15984469185034	134.7715830270917	310.12832580747727	325.96274808948874	752.0825854738509	918.0224018168142	960.5040396362479	1083.853866541771	1421.696734112954	1512.4456768946516	1808.316695294422	1671.452105116949	2270.645416917566	1002.6071228000517	942.7233144808278	477347.37438379874	690.903303208053	17.7807251554201	17.7807251554201	7.605428214438472E-30	2.7577940848508744E-15	1020.3878479554719	960.5040396362479	477347.37438379874	690.903303208053	0.9892908761567216	0.4220280770660324	0.5554609568901345	0.393922970322521	0.03322399154269251	0.009886686219611862	0.8316355814681625	0.8574255691002554	0.9627216073947605	0.3977957692029722	0.6940668762242542	0.9318143486033651	0.8223158925337681	0.0	-9.229409143648475	-10.051621507618641	-1.095009566699673	-2.239221684169273	-0.631509883375827	-5.828957372758012	-5.827024348026669	0.0	-3.622337166293576	-4.960162101291395	0.0	-1.1054413832053953	-44.590694157086936	0.0	-210.62832580747727	2	17.780725155420097	54.59633274301884	-3.1159917398815793	1.2777571248997777
8700	-2122.4268408814164	-270.89303976542016	-1851.5338011159963	2541.6868576680477	1.932124452175507	0.10342624664235801	0.4121759652100183	0.3748561772553163	0.10954161089230745	1.0E-7	1.0E-7	-1851.5338011159963	0.0	0.00124058808535045	-97.6305623097398	-112.36816427436938	-66.18977171574451	-168.60310445080677	-133.5417676202964	-58.20073528876185	-6.243420779779115	-59.690776010126726	-19.79240937726989	160.64613345822926	358.80326588704594	253.4553972490025	36.88806858992552	458.0478948830511	130.9963606152399	-47.840426643599706	-150.25375937866195	-115.1924225481516	-39.85139021661704	12.105924292365692	-41.34143093798192	-1.443064305125084	178.99547853037407	377.1526109591907	271.8047423211473	55.237413662070324	476.39723995519586	149.3457056873847	18.349345072144807	18.349345072144814	18.349345072144814	18.349345072144807	18.349345072144807	18.349345072144807	18.349345072144807	18.349345072144814	18.349345072144786	18.349345072144786	18.349345072144807	18.349345072144786	18.349345072144814	53.340426643599706	150.75375937866195	214.6924225481516	307.35139021661706	724.3940757076343	902.841430937982	964.9430643051251	1065.5045214696258	1403.3473890408093	1541.6952576788526	1783.2625863379296	1653.1027600448042	2252.154294312615	71.68977171574451	169.10310445080677	233.0417676202964	325.70073528876185	742.7434207797792	921.1907760101268	983.2924093772699	1083.8538665417707	1421.6967341129541	1560.0446027509975	1801.6119314100745	1671.452105116949	2270.50363938476	1001.3371829709545	964.9430643051251	489067.11264798493	699.3333344321468	18.349345072144803	18.349345072144807	1.2233412191735075E-28	1.1060475664154356E-14	1019.6865280430993	983.2924093772699	489067.11264798493	699.3333344321468	0.9892908761567216	0.9305415594253079	0.9117455869205792	0.7746941295861148	0.03322399154269251	0.009886686219611862	0.8316355814681625	0.8574255691002554	0.9627216073947605	0.3977957692029722	0.6940668762242542	0.9318143486033651	0.6484763227842701	0.0	-14.342366369499985	-4.751835425183415	-0.8719595190812726	-2.565990239145002	-0.4052984074340955	-5.7531865476733515	-5.827024348026669	0.0	-4.992427212992631	-4.91305132227312	0.0	-0.9293070496992755	-45.352446441008816	0.0	-168.60310445080677	1	18.349345072144807	54.59633274301884	-3.1159917398815793	1.2777571248997777
8800	-2126.6628594432727	-275.12850017634526	-1851.5343592669274	2541.6868576680477	1.932124452175507	0.10342624664235801	0.4121759652100183	0.3748561772553163	0.10954161089230745	1.0E-7	1.0000000000000001E-7	-1851.5343592669274	0.0	0.00124058808535045	-96.5412320139539	-113.16587972085004	-66.18977171574451	-168.60310445080677	-100.79639143313082	-42.08618664125456	30.151576671487717	-60.11095466603343	-35.02613323040177	291.19175228770405	358.80326588704594	266.9617323323158	61.10779229012813	372.6156001179077	130.21586623626106	-44.474234733689016	-146.88756746875129	-79.08085445107533	-20.37064965919906	51.867113653543214	-38.39541768397793	-13.310596248346272	312.90728926975953	380.5188028691014	288.6772693143713	82.82332927218363	394.3311370999632	151.93140321831658	21.715536982055497	21.715536982055482	21.715536982055497	21.715536982055497	21.715536982055497	21.715536982055497	21.715536982055497	21.715536982055482	21.715536982055482	21.715536982055482	21.715536982055497	21.715536982055482	21.71553698205551	49.974234733689016	147.38756746875129	178.5808544510753	287.87064965919905	684.6328863464568	899.8954176839779	976.8105962483463	931.5927107302405	1399.9811971308986	1524.8227306856288	1755.6766707278164	1735.1688629000369	2249.5685967816835	71.68977171574451	169.10310445080677	200.2963914331308	309.5861866412545	706.3484233285122	921.6109546660334	998.5261332304018	953.308247712296	1421.6967341129541	1546.5382676676843	1777.3922077098719	1756.8843998820923	2271.284133763739	986.3048442729076	931.5927107302405	502664.74718039465	708.9885381163751	21.715536982055493	21.715536982055497	8.026154030556345E-29	8.958880527474594E-15	1008.0203812549631	953.308247712296	502664.74718039465	708.9885381163751	0.9892908761567216	0.9305415594253079	0.4985611170795876	0.7746941295861148	0.03322399154269251	0.29114223041724296	0.8316355814681625	0.21828087982569422	0.9627216073947605	0.16965626871084505	0.7024681639546492	0.9794560720570131	0.787383346378181	0.0	-14.48262268673075	-4.235026720072142	-4.611309778220303	-2.4493442838778563	-0.9482342640464054	-5.80020098817365	-4.698678153276369	0.0	-4.789320244044596	-4.579710432240184	0.0	-3.118284095084114	-49.71273164576637	0.0	-168.60310445080677	1	21.715536982055497	32.38719499994359	-3.1159917398815793	1.106036310391999
8900	-2134.156670694344	-282.64305048972545	-1851.5136202046185	2580.7104007480934	1.932124452175507	0.10342624664235801	0.4121759652100183	0.3748561772553163	0.10954161089230745	1.0E-7	9.999999999999997E-8	-1851.5136202046185	0.0	0.00124058808535045	-98.97433516797268	-111.78379312687125	-76.47144418108307	-201.87790740609353	-151.1170223127195	-42.62467547669614	15.814123522525342	-98.54386885349135	-33.81264626423189	289.2160779742986	406.5628934984272	170.35772997087662	92.02728716458006	463.62291092757664	115.64525562612096	-54.755907199027575	-180.16237042403804	-129.401485330664	-20.909138494640644	37.52966050458084	-76.82833187143585	-12.09710928217639	310.9316149563541	428.27843048048265	192.0732669529321	113.74282414663556	485.3384479096321	137.36079260817644	21.715536982055497	21.715536982055482	21.71553698205551	21.715536982055497	21.715536982055497	21.715536982055497	21.715536982055497	21.715536982055482	21.715536982055482	21.715536982055482	21.715536982055497	21.715536982055482	21.715536982055482	60.255907199027575	180.66237042403804	228.901485330664	288.4091384946406	698.9703394954191	938.3283318714358	975.5971092821763	933.5683850436459	1352.2215695195173	1621.426733047068	1724.7571758533645	1644.1615520903679	2264.1392073918237	81.97144418108307	202.37790740609353	250.6170223127195	310.1246754766961	720.6858764774746	960.0438688534913	997.3126462642318	955.2839220257014	1373.9371065015728	1643.1422700291234	1746.47271283542	1665.8770890724234	2285.854744373879	993.184561926399	938.3283318714358	483559.23893577215	695.3842383429266	21.71553698205549	21.715536982055497	8.543970419624497E-29	9.243360005768734E-15	1014.9000989084547	960.0438688534914	483559.2389357721	695.3842383429266	0.9363439342142803	0.73891688860001	0.5801819110960184	0.570201241488879	0.03322399154269251	0.7598431117430376	0.848558854713104	0.21828087982569422	0.9627216073947605	0.6163267779106149	0.09925670328483793	0.9287054145243603	0.30765651455746235	0.0	-14.637338411766791	-4.368383341697516	-4.4400668715087335	-2.5239549994572528	-4.409909133575788	-5.440308002540647	-5.30205849921829	0.0	-5.570433764249785	-3.8685998879573162	0.0	-5.180395779108778	-55.7414486910809	0.0	-201.87790740609353	1	21.715536982055497	20.487791569551884	-4.01443750938779	0.7397769149981174
9000	-2130.885171802992	-279.30356780265816	-1851.5816040003335	2580.7104007480934	1.932124452175507	0.10342624664235801	0.4121759652100183	0.3748561772553163	0.10954161089230745	1.0E-7	1.0000000000000001E-7	-1851.5816040003335	0.0	6.452814132529788E-4	-98.67651483394616	-112.01353237689642	-67.27301861360532	-201.87790740609353	-173.745035547365	-40.71062188362796	32.53564239197664	-82.36940742457563	-24.55029962666549	190.31115752167722	406.5628934984272	78.55504834092224	110.02093619456173	463.62291092757664	117.15769480349638	-45.55748163154982	-180.16237042403804	-152.0294985653095	-18.99508490157246	54.251179374032134	-60.65387044252013	-2.8347626446099916	212.0266945037327	428.27843048048265	100.27058532297774	131.7364731766172	485.3384479096321	138.87323178555187	21.715536982055497	21.715536982055482	21.71553698205551	21.715536982055497	21.715536982055497	21.715536982055497	21.715536982055497	21.715536982055482	21.715536982055482	21.715536982055497	21.715536982055482	21.715536982055482	21.715536982055482	51.05748163154982	180.66237042403804	251.5294985653095	286.49508490157245	682.2488206259678	922.1538704425201	966.33476264461	1032.4733054962674	1352.2215695195173	1713.2294146770223	1706.7635268233828	1644.1615520903679	2262.626768214448	72.77301861360532	202.37790740609353	273.245035547365	308.21062188362794	703.9643576080233	943.8694074245756	988.0502996266655	1054.1888424783228	1373.9371065015728	1734.9449516590778	1728.4790638054383	1665.8770890724234	2284.3423051965037	1003.9967712351211	966.33476264461	490962.5680794287	700.6872113000413	21.71553698205549	21.715536982055497	8.543970419624497E-29	9.243360005768734E-15	1025.7123082171765	988.0502996266655	490962.56807942875	700.6872113000413	0.8101697573858191	0.73891688860001	0.24811855759852552	0.652891108232921	0.03322399154269251	0.1629283244380607	0.5733519289924165	0.7267905324514483	0.9627216073947605	0.32522341547258893	0.9943930501874614	0.9287054145243603	0.11781600925147295	0.0	-14.46953478268668	-3.1248624025038083	-4.626434490791638	-1.8210555150212926	-4.256485527091222	-4.385194343851744	-5.711137656369807	0.0	-9.977958605164936	0.0	0.0	-4.62552474939848	-52.99818807287961	0.0	-201.87790740609353	1	21.715536982055497	28.05395203033826	-3.5232212388382744	0.9360278199971669
9100	-2125.1940668678944	-274.21251450438274	-1850.9815523635118	2580.7104007480934	1.932124452175507	0.10342624664235801	0.4121759652100183	0.3748561772553163	0.10954161089230745	1.0E-7	9.999999999999998E-8	-1850.9815523635118	0.0	6.452814132529788E-4	-98.64590081835391	-112.67393735647029	-67.27301861360532	-208.34655003199578	-173.745035547365	-33.85293162821614	33.25022751070884	-140.7328890418286	-22.89104889964199	584.330211147393	200.21754078636678	137.93018915763807	112.02060443953685	108.99097210081547	5.4406444018572095	-45.55748163154982	-186.6310130499403	-152.0294985653095	-12.137394646160644	54.965764492764336	-119.0173520597731	-1.175511917586494	606.0457481294485	221.93307776842227	159.64572613969358	133.73614142159235	130.70650908287098	27.156181383912706	21.715536982055497	21.715536982055482	21.71553698205551	21.715536982055497	21.715536982055497	21.715536982055497	21.715536982055497	21.715536982055482	21.715536982055482	21.71553698205551	21.715536982055497	21.71553698205551	21.715536982055497	51.05748163154982	187.1310130499403	251.5294985653095	279.63739464616066	681.5342355072356	980.5173520597731	964.6755119175865	638.4542518705515	1558.5669222315778	1653.8542738603064	1704.7638585784077	1998.793490917129	2374.3438186160874	72.77301861360532	208.84655003199578	273.245035547365	301.35293162821614	703.2497724892911	1002.2328890418286	986.391048899642	660.169788852607	1580.2824592136333	1675.569810842362	1726.4793955604632	2020.5090278991845	2396.059355598143	1024.9891618039703	964.6755119175865	582387.2799148527	763.1430271678125	21.715536982055497	21.715536982055497	1.0097419586828951E-28	1.0048591735576161E-14	1046.704698786026	986.391048899642	582387.2799148526	763.1430271678125	0.8101697573858191	0.9545383094634068	0.24811855759852552	0.8368725002328802	0.03322399154269251	0.7539627062394877	0.18367687356757623	0.7145597681523798	0.9627216073947605	0.10990066957922262	0.17688783065116875	0.6793108184306023	0.11781600925147295	0.0	-14.58027372038542	-2.375442295698626	-4.535091595654158	-1.8025225406134524	-4.890415688706199	-2.1504267764149816	0.0	0.0	-2.233294589466901	-3.9519132252145397	-6.217540064948551	-3.994231999382329	-46.73115249648516	0.0	-208.34655003199578	1	21.715536982055497	20.396764647823815	-3.994220343417402	0.7423492012195454
9200	-2124.553303465749	-272.8887562831727	-1851.6645471825764	2575.409365853756	1.932124452175507	0.10342624664235801	0.4121759652100183	0.3748561772553163	0.10954161089230745	1.0E-7	1.0E-7	-1851.6645471825764	0.0	6.452814132529788E-4	-98.97292527432509	-110.87027659575377	-172.84376091589704	-203.04551513765819	-86.39034265094163	-31.90343651702669	25.627414259215165	-100.91135270643996	-28.751593601547828	584.330211147393	8.91280973783251	170.05205489570582	52.78099101320266	203.63117235393338	215.05083553274358	-154.79214441154963	-184.99389863331078	-68.33872614659423	-13.851820012679283	43.67903076356257	-82.85973620209255	-10.69997709720042	602.3818276517404	26.96442624217992	188.10367140005323	70.83260751755006	221.6827888582808	233.10245203709098	18.051616504347407	18.051616504347407	18.051616504347407	18.051616504347407	18.051616504347407	18.051616504347407	18.051616504347407	18.051616504347407	18.051616504347407	18.051616504347407	18.0516165043474	18.051616504347407	18.051616504347407	160.29214441154963	185.49389863331078	167.83872614659424	281.3518200126793	692.8209692364375	944.3597362020926	974.1999770972004	642.1181723482596	1753.53557375782	1625.3963285999469	1767.66739248245	1907.8172111417193	2168.397547962909	178.34376091589704	203.54551513765819	185.89034265094165	299.4034365170267	710.8725857407849	962.41135270644	992.2515936015478	660.169788852607	1771.5871902621675	1643.4479451042944	1785.7190089867972	1925.8688276460666	2186.449164467256	1020.868422925613	944.3597362020926	544629.1744182223	737.9899554995462	18.051616504347407	18.051616504347407	3.883622918011135E-30	1.9706909747626936E-15	1038.9200394299603	962.41135270644	544629.1744182223	737.9899554995462	0.4053646601148696	0.9545383094634068	0.6846619038179618	0.4019355114710269	0.16640336853066195	0.8599960723313165	0.4114191313978507	0.7145597681523798	0.002152925140171069	0.5888421671356155	0.8570686832922236	0.7889994433545464	0.9138554187162053	-2.3010625034010204	-14.387896346389809	0.0	-4.506080741976469	-4.008768039707576	-4.62545538852153	-1.6060348966354212	0.0	-2.343642745319123	-2.4395436662817716	-5.012715676907774	-6.025238620455568	0.0	-47.25643862559606	0.0	-203.04551513765819	1	18.051616504347407	24.21768697398607	-4.475558510162803	0.7026864581578589
9300	-2122.9217366869093	-271.72207400471655	-1851.1996626821929	2575.409365853756	3.3445763912621294	0.10342624664235801	0.4121759652100183	0.3748561772553163	0.10954161089230745	1.0E-7	1.0000000000000001E-7	-1851.1996626821929	0.0	0.001030344720225549	-98.17516654807604	-110.88884873031616	-172.84376091589704	-203.04551513765819	-86.39034265094163	-33.6922567777193	48.48149334196937	-78.06677339961072	-30.132632049258607	584.330211147393	8.953714751170736	170.95831007603002	67.87332749408601	202.80690123804692	215.05083553274358	-155.0186455384704	-185.22039976023154	-68.565227273515	-15.867141400292667	66.306608719396	-60.24165802218409	-12.307516671831973	602.1553265248197	26.77883012859737	188.78342545345666	85.69844287151264	220.63201661547356	232.87595091017022	17.82511537742664	17.82511537742664	17.825115377426627	17.825115377426634	17.825115377426627	17.825115377426634	17.825115377426634	17.82511537742664	17.825115377426634	17.82511537742664	17.825115377426627	17.82511537742664	17.82511537742664	160.5186455384704	185.72039976023154	168.065227273515	283.36714140029267	670.193391280604	921.7416580221841	975.807516671832	642.3446734751803	1753.7211698714027	1624.7165745465434	1752.8015571284873	1908.8679833845265	2168.62404908983	178.34376091589704	203.54551513765819	185.89034265094165	301.1922567777193	688.0185066580307	939.5667733996107	993.6326320492586	660.169788852607	1771.5462852488292	1642.54168992397	1770.6266725059138	1926.693098761953	2186.4491644672567	1016.6530759571615	921.7416580221841	544171.0206670826	737.6794836967357	17.825115377426634	17.825115377426634	3.495260626210022E-29	5.912072924288081E-15	1034.4781913345882	939.5667733996107	544171.0206670825	737.6794836967357	0.4053646601148696	0.9545383094634068	0.6846619038179618	0.08969486997781584	0.03072016535492772	0.6163415965620677	0.4114191313978507	0.7145597681523798	0.002152925140171069	0.6122839390922503	0.8570686832922236	0.805927360865615	0.9138554187162053	-2.030518335003819	-14.991319553244985	0.0	-2.158390863290961	-2.318458493515159	-4.563765995606822	-4.507059233191399	0.0	-1.9607577434006487	-2.9766066001542058	-5.041194195108282	-6.070952300542437	0.0	-46.61902331305872	0.0	-203.04551513765819	1	17.825115377426634	37.237266577783245	-5.109089567748231	0.7026864581578589
9400	-2129.0395648799827	-277.88651842169827	-1851.1530464582843	2575.540217568978	2.180508912309711	0.10342624664235801	0.4121759652100183	0.3748561772553163	0.10954161089230745	1.0E-7	9.999999999999998E-8	-1851.1530464582843	0.0	7.314436564669366E-4	-98.81512237205335	-113.02223768592341	-60.07149636588015	-203.17636685288016	-172.40308851097672	-34.390211246050995	1.3448074792687947	-85.70774210643894	-43.24726620894137	654.2108080755052	-5.828862950184842	170.95831007603002	123.05228449908076	230.25877515760465	215.05083553274358	-38.113708178465956	-181.21857866546597	-150.44530032356252	-12.4324230586368	23.30259566668299	-63.74995391902475	-21.289478021527174	676.1685962629193	16.128925237229353	192.9160982634442	145.01007268649494	252.21656334501884	237.00862372015777	21.957788187414195	21.957788187414195	21.957788187414195	21.957788187414195	21.957788187414195	21.957788187414195	21.957788187414195	21.957788187414167	21.957788187414195	21.957788187414195	21.95778818741418	21.957788187414195	21.957788187414195	43.613708178465956	181.71857866546597	249.94530032356252	279.9324230586368	713.197404333317	925.2499539190247	984.7894780215272	568.3314037370807	1764.3710747627706	1620.5839017365558	1693.4899273135052	1877.2834366549812	2164.4913762798424	65.57149636588015	203.67636685288016	271.9030885109767	301.89021124605097	735.1551925207311	947.2077421064389	1006.7472662089414	590.2891919244948	1786.3288629501849	1642.5416899239701	1715.4477155009195	1899.2412248423955	2186.4491644672567	1005.1536897680567	925.2499539190247	542948.9943366046	736.8507273095445	21.95778818741419	21.957788187414195	7.249429446954119E-29	8.51435813608643E-15	1027.1114779554707	947.2077421064389	542948.9943366045	736.8507273095444	0.3681004119162812	0.9545383094634068	0.22672408172380665	0.08969486997781584	0.03072016535492772	0.983968871587813	0.8142283337544631	0.7145597681523798	0.5035068961148749	0.6122839390922503	0.274886375106118	0.7712357063232498	0.9138554187162053	0.0	-14.605654161226596	-2.2231783784840218	-2.215390231912103	-2.5103688276517033	-4.509608415767083	-4.343563386519541	0.0	-5.556268959087724	-3.137630174189411	-4.471350673843112	-6.1388512610988	0.0	-49.711864469780096	0.0	-203.17636685288016	1	21.957788187414195	22.820771376968555	-5.590318558866312	0.5514645183720964
9500	-2130.212759319822	-279.25090477442194	-1850.9618545454	2575.540217568978	2.180508912309711	0.10342624664235801	0.4121759652100183	0.3748561772553163	0.10954161089230745	1.0E-7	1.0E-7	-1850.9618545454	0.0	6.182479546449798E-4	-100.17999502834616	-111.35847248608937	-119.75343947456386	-203.17636685288016	-172.40308851097672	-15.520138463500318	5.388935599724221	-76.98280461040443	-34.25951106465521	742.6278605464513	7.197491046654006	166.87049549636043	119.50560475272262	258.5652450415666	215.05083553274358	-100.18810811809729	-183.6110354964136	-152.83775715451014	4.045192892966254	24.954266956190793	-57.41747325393786	-14.694179708188635	762.1931919029179	26.76282240312058	186.435826852827	139.07093610918918	278.13057639803316	234.61616688921015	19.565331356466572	19.565331356466572	19.565331356466572	19.565331356466572	19.565331356466572	19.565331356466572	19.565331356466572	19.565331356466572	19.565331356466572	19.565331356466572	19.565331356466558	19.565331356466572	19.565331356466572	105.68810811809729	184.1110354964136	252.33775715451014	263.45480710703373	711.5457330438092	918.9174732539378	978.1941797081886	482.3068080970821	1753.7371775968795	1627.064173147173	1699.4290638908108	1851.369423601967	2166.88383311079	125.25343947456386	203.67636685288016	271.9030885109767	283.0201384635003	731.1110644002757	938.4828046104044	997.7595110646552	501.8721394535487	1773.3025089533462	1646.6295045036395	1718.9943952472772	1870.9347549584336	2186.4491644672567	999.618428717438	918.9174732539378	538517.0246779616	733.8371922149773	19.565331356466572	19.565331356466572	1.553449167204454E-29	3.941381949525387E-15	1019.1837600739044	938.4828046104044	538517.0246779614	733.8371922149772	0.7057128700461025	0.9545383094634068	0.22672408172380665	0.43640885928852824	0.4002468912860666	0.6463317733702958	0.8332881493113858	0.7145597681523798	0.12004645930819902	0.5836829155244544	0.274886375106118	0.7712357063232498	0.9138554187162053	0.0	-15.465228783507214	-1.4592327412782495	-4.358489873137124	-3.2360032457818306	-4.735080681600387	-4.707706821785372	0.0	-2.8850846184241377	-4.609898225485772	-4.775033245101611	-6.319349986302768	0.0	-52.551108222404466	0.0	-203.17636685288016	1	19.565331356466572	40.236349880847534	-6.65428778779327	0.5514645183720964
9600	-2130.3167804975087	-279.3609411413449	-1850.9558393561638	2575.540217568978	2.180508912309711	0.10342624664235801	0.4121759652100183	0.3748561772553163	0.10954161089230745	1.0E-7	9.999999999999997E-8	-1850.9558393561638	0.0	6.182479546449798E-4	-100.2880277359769	-110.40189144386743	-119.75343947456386	-203.17636685288016	-172.40308851097672	-125.88071377261613	5.388935599724221	-69.17842465886338	-27.152417507619518	604.3211312596924	1.4212537827064509	169.22991288181905	117.17817020684979	444.0277626683944	132.88221873853888	-100.18810811809729	-183.6110354964136	-152.83775715451014	-106.31538241614956	24.954266956190793	-49.613093302396805	-7.5870861511529455	623.886462616159	20.986585139173023	188.79524423828562	136.74350156331636	463.593094024861	152.44755009500545	19.565331356466572	19.565331356466572	19.565331356466572	19.565331356466572	19.565331356466572	19.565331356466572	19.565331356466572	19.565331356466572	19.565331356466572	19.565331356466572	19.565331356466572	19.565331356466572	19.565331356466572	105.68810811809729	184.1110354964136	252.33775715451014	373.81538241614953	711.5457330438092	911.1130933023968	971.0870861511529	620.613537383841	1759.513414860827	1624.7047557617143	1701.7564984366836	1665.9069059751391	2249.0524499049943	125.25343947456386	203.67636685288016	271.9030885109767	393.3807137726161	731.1110644002757	930.6784246588634	990.6524175076195	640.1788687403076	1779.0787462172934	1644.270087118181	1721.3218297931503	1685.4722373316058	2268.617781261461	1010.0958275389022	911.1130933023968	509522.43298088544	713.8084007497288	19.565331356466572	19.565331356466572	0.0	0.0	1029.661158895369	930.6784246588634	509522.43298088544	713.8084007497288	0.7057128700461025	0.9545383094634068	0.22672408172380665	0.7136553290518339	0.4002468912860666	0.588976363899287	0.8332881493113858	0.997846343963556	0.12004645930819902	0.3088244805665239	0.27240768905271606	0.3708139985538279	0.9480948451861194	0.0	-14.441998005697961	-1.7107609804510346	-5.175427391490757	-3.4076302171311923	-4.517389426096457	-4.408029922468636	0.0	-4.608852306795683	-4.672387343636004	-4.621259616107764	-5.346457761712799	0.0	-52.91019297158829	0.0	-203.17636685288016	1	19.565331356466572	24.525836744804273	-6.65428778779327	0.4745961331812872
9700	-2134.4982884682518	-283.0342856124638	-1851.4640028557878	2575.540217568978	2.6542777924054692	0.10342624664235801	0.4121759652100183	0.3748561772553163	0.10954161089230745	1.0E-7	9.999999999999997E-8	-1851.4640028557878	0.0	6.182479546449798E-4	-101.76942701344092	-110.27620009671949	-117.13964497991572	-203.17636685288016	-173.88954679321972	-130.20181243815915	105.28456430404651	-55.778380838904695	-18.449152597883945	567.1919050850381	60.3406037852313	358.56868334124783	108.97565227367649	686.0544365477352	256.69018619451407	-96.93794677058122	-182.97466864354567	-153.68784858388523	-110.00011422882466	125.486262513381	-35.5766826295702	1.7525456114505502	587.3936032943726	80.5423019945658	378.77038155058233	129.17735048301097	706.2561347570697	276.89188440384856	20.201698209334495	20.201698209334495	20.201698209334495	20.201698209334495	20.201698209334495	20.201698209334495	20.201698209334495	20.201698209334495	20.201698209334502	20.201698209334495	20.20169820933448	20.201698209334495	20.201698209334495	102.43794677058122	183.47466864354567	253.18784858388523	377.50011422882466	611.013737486619	897.0766826295702	961.7474543885495	657.1063967056274	1699.9576980054342	1434.7296184494176	1709.322649516989	1423.2438652429303	2124.6081155961515	122.63964497991572	203.67636685288016	273.3895467932197	397.70181243815915	631.2154356959535	917.2783808389047	981.949152597884	677.3080949149619	1720.1593962147688	1454.9313166587522	1729.5243477263234	1443.4455634522647	2144.809813805486	956.5697535575481	897.0766826295702	441661.3464970463	664.5760652453911	20.201698209334495	20.201698209334495	2.0712655562726056E-29	4.551115859075228E-15	976.7714517668826	917.2783808389047	441661.34649704635	664.5760652453911	0.7648472411605819	0.9545383094634068	0.7645682464818325	0.6896032692961562	0.19201218137694498	0.33249598836247474	0.8332881493113858	0.14817276667015056	0.54706156019887	0.021037346161608905	0.7274711175755083	0.945536902425445	0.9480948451861194	0.0	-14.416863848791984	-2.3674072470090124	-5.632995504931621	-5.275137511739558	-4.398642088806746	-4.810569088078211	-5.092978475286962	-4.4671151178846245	-3.9722550097421276	-5.682234499537728	0.0	0.0	-56.116198391808574	0.0	-203.17636685288016	1	20.201698209334495	29.864762851895854	-5.127178090352246	0.6558425538289594
